,Cluster ID,Unnamed: 1,title,book,id,date,lang
4712,4343,4712,Sprachvarietäten- abhängige Terminologie in der neuronalen maschinellen Übersetzung: Eine Analyse in der Sprachrichtung Englisch-Deutsch mit Schwerpunkt auf der österreichischen Varietät der deutschen Sprache 2020,"Lušicky, Vesna / Heinisch, Barbara (unveröffentlichtes Manuskript): User expectations towards machine translation: The implications of experience and disconfirmation in neural machine translation.",../dhd_2020/TEI/269_final-HEINISCH_Barbara_Sprachvariet_tenabh_ngige_Terminologie_in_d.xml__22,,en
4713,4344,4713,Sprachvarietäten- abhängige Terminologie in der neuronalen maschinellen Übersetzung: Eine Analyse in der Sprachrichtung Englisch-Deutsch mit Schwerpunkt auf der österreichischen Varietät der deutschen Sprache 2020,"Markhardt, Heidemarie (2002): Das österreichische Deutsch im Rahmen der Europäischen Union das „Protokoll Nr. 10 über die Verwendung österreichischer Ausdrücke der deutschen Sprache“ zum österreichischen EU-Beitrittsvertrag und die Folgen: eine empirische Studie zum österreichischen Deutsch in der EU. Dissertation, Universität Wien.",../dhd_2020/TEI/269_final-HEINISCH_Barbara_Sprachvariet_tenabh_ngige_Terminologie_in_d.xml__23,2002,de
4714,4345,4714,Sprachvarietäten- abhängige Terminologie in der neuronalen maschinellen Übersetzung: Eine Analyse in der Sprachrichtung Englisch-Deutsch mit Schwerpunkt auf der österreichischen Varietät der deutschen Sprache 2020,"Michel, Paul / Neubig, Graham (2018): „Extreme Adaptation for Personalized Neural Machine Translation“, in: Proceedings of the 56 th Annual Meeting of the Association for Computational Linguistics (Volume 2: Short Papers) 312–318.",../dhd_2020/TEI/269_final-HEINISCH_Barbara_Sprachvariet_tenabh_ngige_Terminologie_in_d.xml__24,2018,en
4715,4346,4715,Sprachvarietäten- abhängige Terminologie in der neuronalen maschinellen Übersetzung: Eine Analyse in der Sprachrichtung Englisch-Deutsch mit Schwerpunkt auf der österreichischen Varietät der deutschen Sprache 2020,"Neubarth, Friedrich / Trost, Harald (2017): „Statistische maschinelle Übersetzung vom Standarddeutschen in den Wiener Dialekt“, in: Resch, Claudia / Dressler, Wolfgang U. (Hrsg.): Digitale Methoden der Korpusforschung. Wien: Verlag der österreichischen Akademie der Wissenschaften 179–203.",../dhd_2020/TEI/269_final-HEINISCH_Barbara_Sprachvariet_tenabh_ngige_Terminologie_in_d.xml__25,2017,de
4716,4347,4716,Sprachvarietäten- abhängige Terminologie in der neuronalen maschinellen Übersetzung: Eine Analyse in der Sprachrichtung Englisch-Deutsch mit Schwerpunkt auf der österreichischen Varietät der deutschen Sprache 2020,"Reynolds, Peter (2015): „Machine translation, translation memory and terminology management“, in: Kockaert, Hendrik J. / Steurs, Frieda (Hrsg.): Handbook of Terminology. Amsterdam: John Benjamins Publishing Company 276–287.",../dhd_2020/TEI/269_final-HEINISCH_Barbara_Sprachvariet_tenabh_ngige_Terminologie_in_d.xml__26,2015,en
4717,4348,4717,Sprachvarietäten- abhängige Terminologie in der neuronalen maschinellen Übersetzung: Eine Analyse in der Sprachrichtung Englisch-Deutsch mit Schwerpunkt auf der österreichischen Varietät der deutschen Sprache 2020,"Scansani, Randy / Bernardini, Silvia / Ferraresi, Adriano / Gaspari, Federico / Soffritti, Marcello (2017): „Enhancing Machine Translation of Academic Course Catalogues with Terminological Resources“, in: Proceedings of the Workshop on Human-Informed Translation and Interpreting Technology: Incoma Ltd. Shoumen, Bulgaria 1–10.",../dhd_2020/TEI/269_final-HEINISCH_Barbara_Sprachvariet_tenabh_ngige_Terminologie_in_d.xml__27,2017,en
4718,4349,4718,Sprachvarietäten- abhängige Terminologie in der neuronalen maschinellen Übersetzung: Eine Analyse in der Sprachrichtung Englisch-Deutsch mit Schwerpunkt auf der österreichischen Varietät der deutschen Sprache 2020,"Schmidlin, Regula (2011): Die Vielfalt des Deutschen: Standard und Variation Gebrauch, Einschätzung und Kodifizierung einer plurizentrischen Sprache. Berlin: De Gruyter.",../dhd_2020/TEI/269_final-HEINISCH_Barbara_Sprachvariet_tenabh_ngige_Terminologie_in_d.xml__28,2011,de
4719,4350,4719,Sprachvarietäten- abhängige Terminologie in der neuronalen maschinellen Übersetzung: Eine Analyse in der Sprachrichtung Englisch-Deutsch mit Schwerpunkt auf der österreichischen Varietät der deutschen Sprache 2020,"Servan, Christophe / Crego, Josep / Senellart, Jean (2016): Domain specialization: a post-training domain adaptation for Neural Machine Translation https://arxiv.org/pdf/1612.06141.",../dhd_2020/TEI/269_final-HEINISCH_Barbara_Sprachvariet_tenabh_ngige_Terminologie_in_d.xml__29,2016,en
4720,4351,4720,Sprachvarietäten- abhängige Terminologie in der neuronalen maschinellen Übersetzung: Eine Analyse in der Sprachrichtung Englisch-Deutsch mit Schwerpunkt auf der österreichischen Varietät der deutschen Sprache 2020,"Simard, Michel / Ueffing, Nicola / Isabelle, Pierre / Kuhn, Roland (2007): „Rule-based translation with statistical phrase-based post-editing“, in: Proceedings of the 45 th Annual Meeting of the Association of Computational Linguistics. Prague, Czech Republic — June 23 - 23, 2007 203–206.",../dhd_2020/TEI/269_final-HEINISCH_Barbara_Sprachvariet_tenabh_ngige_Terminologie_in_d.xml__30,2007,en
4721,4352,4721,Sprachvarietäten- abhängige Terminologie in der neuronalen maschinellen Übersetzung: Eine Analyse in der Sprachrichtung Englisch-Deutsch mit Schwerpunkt auf der österreichischen Varietät der deutschen Sprache 2020,"Stolze, Radegundis (2009): Fachübersetzen - ein Lehrbuch für Theorie und Praxis. Berlin: Frank & Timme.",../dhd_2020/TEI/269_final-HEINISCH_Barbara_Sprachvariet_tenabh_ngige_Terminologie_in_d.xml__31,2009,de
4722,4353,4722,Sprachvarietäten- abhängige Terminologie in der neuronalen maschinellen Übersetzung: Eine Analyse in der Sprachrichtung Englisch-Deutsch mit Schwerpunkt auf der österreichischen Varietät der deutschen Sprache 2020,"Wissik, Tanja (2013): Terminologische Variation in der Rechts- und Verwaltungssprache eine korpusbasierte Analyse der Hochschulterminologie in den Standardvarietäten des Deutschen in Deutschland, Österreich und der Schweiz. Dissertation, Universität Wien.",../dhd_2020/TEI/269_final-HEINISCH_Barbara_Sprachvariet_tenabh_ngige_Terminologie_in_d.xml__32,2013,de
4723,4354,4723,Sprachvarietäten- abhängige Terminologie in der neuronalen maschinellen Übersetzung: Eine Analyse in der Sprachrichtung Englisch-Deutsch mit Schwerpunkt auf der österreichischen Varietät der deutschen Sprache 2020,"Wloka, Bartholomäus / Budin, Gerhard / Winiwarter, Werner (2013): „Machine Translation, Language Analysis, and Mobile Applications in the Terminology Domain“, in: Jusletter IT.",../dhd_2020/TEI/269_final-HEINISCH_Barbara_Sprachvariet_tenabh_ngige_Terminologie_in_d.xml__33,2013,en
4724,4355,4724,"Diskursive Strukturen als öffentliche Spielräume in Graphenstrukturen. Konzeption, Modellierung und Auswertung ideengeschichtlicher Netzwerke am Beispiel der Spätaufklärung im Fürstentum Lippe 2020","Arndt, Johannes (1992): Das Fürstentum Lippe im Zeitalter der Französischen Revolution 1770 – 1820. Münster: Waxmann.",../dhd_2020/TEI/279_final-SCHNEIDER_Philipp_Diskursive_Strukturen_als__ffentliche_Spie.xml__0,1992,de
4725,4356,4725,"Diskursive Strukturen als öffentliche Spielräume in Graphenstrukturen. Konzeption, Modellierung und Auswertung ideengeschichtlicher Netzwerke am Beispiel der Spätaufklärung im Fürstentum Lippe 2020","Behrisch, Lars (2016): Die Berechnung der Glückseligkeit. Statistik und Politik in Deutschland und Frankreich im späten Ancien Régime (= Beihefte der Francia 78), Ostfildern: Thorbecke.",../dhd_2020/TEI/279_final-SCHNEIDER_Philipp_Diskursive_Strukturen_als__ffentliche_Spie.xml__1,2016,de
4726,4357,4726,"Diskursive Strukturen als öffentliche Spielräume in Graphenstrukturen. Konzeption, Modellierung und Auswertung ideengeschichtlicher Netzwerke am Beispiel der Spätaufklärung im Fürstentum Lippe 2020","Bödeker, Hans Erich (1987): „Aufklärung als Kommunikationsprozeß“, in: Aufklärung 2: 89–111.",../dhd_2020/TEI/279_final-SCHNEIDER_Philipp_Diskursive_Strukturen_als__ffentliche_Spie.xml__2,1987,de
4727,32,4727,"Diskursive Strukturen als öffentliche Spielräume in Graphenstrukturen. Konzeption, Modellierung und Auswertung ideengeschichtlicher Netzwerke am Beispiel der Spätaufklärung im Fürstentum Lippe 2020","Düring, Marten / Kerschbaumer, Florian (2016): „Quantifizierung und Visualisierung. Anknüpfungspunkte in den Geschichtswissenschaften“ in: Düring, Marten / Eumann, Ulrich / Stark, Martin / von Keyerlingk, Linda (eds.): Handbuch Historische Netzwerkforschung. Grundlagen und Anwendungen (= Schriften des Kulturwissenschaftlichen Instituts Essen (KWI) zur Methodenforschung 1), Münster: Lit Verlag 31–43.",../dhd_2020/TEI/279_final-SCHNEIDER_Philipp_Diskursive_Strukturen_als__ffentliche_Spie.xml__3,2016,de
4728,4358,4728,"Diskursive Strukturen als öffentliche Spielräume in Graphenstrukturen. Konzeption, Modellierung und Auswertung ideengeschichtlicher Netzwerke am Beispiel der Spätaufklärung im Fürstentum Lippe 2020","Füssel, Marian (2015): „Praxeologische Perspektiven in der Frühneuzeitforschung“ in: Brendecke, Arndt (ed.): Praktiken der Frühen Neuzeit. Akteure, Handlungen, Artefakte (= Frühneuzeit-Impulse 3), Köln / Weimar / Wien: Böhlau 21–33.",../dhd_2020/TEI/279_final-SCHNEIDER_Philipp_Diskursive_Strukturen_als__ffentliche_Spie.xml__4,2015,de
4729,4359,4729,"Diskursive Strukturen als öffentliche Spielräume in Graphenstrukturen. Konzeption, Modellierung und Auswertung ideengeschichtlicher Netzwerke am Beispiel der Spätaufklärung im Fürstentum Lippe 2020","Jansen, Dorothea (2003): Einführung in die Netzwerkanalyse. Grundlagen, Methoden und Forschungsbeispiele. Opladen: Leske + Budrich.",../dhd_2020/TEI/279_final-SCHNEIDER_Philipp_Diskursive_Strukturen_als__ffentliche_Spie.xml__5,2003,de
4730,4360,4730,"Diskursive Strukturen als öffentliche Spielräume in Graphenstrukturen. Konzeption, Modellierung und Auswertung ideengeschichtlicher Netzwerke am Beispiel der Spätaufklärung im Fürstentum Lippe 2020","Landwehr, Achim (2018): Historische Diskursanalyse. Frankfurt a. Main: Campus Verlag.",../dhd_2020/TEI/279_final-SCHNEIDER_Philipp_Diskursive_Strukturen_als__ffentliche_Spie.xml__6,2018,de
4731,4361,4731,"Diskursive Strukturen als öffentliche Spielräume in Graphenstrukturen. Konzeption, Modellierung und Auswertung ideengeschichtlicher Netzwerke am Beispiel der Spätaufklärung im Fürstentum Lippe 2020","Laumann, Edward O. / Marsden, Peter V. / Prensky, David (1992): „The Boundary Specification Problem in Network Analysis“ in: Freeman, Linton C. / White, Douglas R. / Romney, Antone Kimball (eds.): Research Methods in Social Network Analysis. New Brunswick / New Jersey: Taylor & Francis 61–88.",../dhd_2020/TEI/279_final-SCHNEIDER_Philipp_Diskursive_Strukturen_als__ffentliche_Spie.xml__7,1992,en
4732,4362,4732,"Diskursive Strukturen als öffentliche Spielräume in Graphenstrukturen. Konzeption, Modellierung und Auswertung ideengeschichtlicher Netzwerke am Beispiel der Spätaufklärung im Fürstentum Lippe 2020","Lemercier, Claire (2015a): „Formal network methods in history: why and how?“ in: Fertig, Georg (ed.): Social Networks, Political Institutions, and Rural Societies (= Rural History in Europe 11), Turnhout : Brepols 281–310.",../dhd_2020/TEI/279_final-SCHNEIDER_Philipp_Diskursive_Strukturen_als__ffentliche_Spie.xml__8,2015,en
4733,4363,4733,"Diskursive Strukturen als öffentliche Spielräume in Graphenstrukturen. Konzeption, Modellierung und Auswertung ideengeschichtlicher Netzwerke am Beispiel der Spätaufklärung im Fürstentum Lippe 2020","Dies. (2015b): „Taking time seriously. How do we deal with change in historical networks?“ in: Gamper, Markus / Reschke, Linda / Düring, Marten (eds.): Knoten und Kanten III. Soziale Netzwerkanalyse in Geschichts- und Politikforschung (= Sozialtheorie), Bielefeld: transcript 183–212.",../dhd_2020/TEI/279_final-SCHNEIDER_Philipp_Diskursive_Strukturen_als__ffentliche_Spie.xml__9,2015,de
4734,4364,4734,"Diskursive Strukturen als öffentliche Spielräume in Graphenstrukturen. Konzeption, Modellierung und Auswertung ideengeschichtlicher Netzwerke am Beispiel der Spätaufklärung im Fürstentum Lippe 2020","Rosvall, Martin / Bergstrom, Carl T. (2008): „Maps of random walks on complex networks reveal community structure“, in: Proceedings of the National Academy of Sciences 4 1118–1123.",../dhd_2020/TEI/279_final-SCHNEIDER_Philipp_Diskursive_Strukturen_als__ffentliche_Spie.xml__10,2008,en
4735,4365,4735,"Diskursive Strukturen als öffentliche Spielräume in Graphenstrukturen. Konzeption, Modellierung und Auswertung ideengeschichtlicher Netzwerke am Beispiel der Spätaufklärung im Fürstentum Lippe 2020","Stollberg-Rilinger, Barbara (2000): Europa im Jahrhundert der Aufklärung, Stuttgart: Reclam.",../dhd_2020/TEI/279_final-SCHNEIDER_Philipp_Diskursive_Strukturen_als__ffentliche_Spie.xml__11,2000,de
4736,4366,4736,"Diskursive Strukturen als öffentliche Spielräume in Graphenstrukturen. Konzeption, Modellierung und Auswertung ideengeschichtlicher Netzwerke am Beispiel der Spätaufklärung im Fürstentum Lippe 2020","Dies. (2011): Die Aufklärung. Europa im 18. Jahrhundert, Stuttgart: Reclam.",../dhd_2020/TEI/279_final-SCHNEIDER_Philipp_Diskursive_Strukturen_als__ffentliche_Spie.xml__12,2011,de
4737,4367,4737,"Diskursive Strukturen als öffentliche Spielräume in Graphenstrukturen. Konzeption, Modellierung und Auswertung ideengeschichtlicher Netzwerke am Beispiel der Spätaufklärung im Fürstentum Lippe 2020","Trappmann, Mark / Hummell, Hans J. / Sodeur, Wolfgang (2011): Strukturanalyse sozialer Netzwerke. Konzepte, Modelle, Methoden (Studienskripte zur Soziologie). Wiesbaden: Springer VS.",../dhd_2020/TEI/279_final-SCHNEIDER_Philipp_Diskursive_Strukturen_als__ffentliche_Spie.xml__13,2011,de
4738,4368,4738,"Diskursive Strukturen als öffentliche Spielräume in Graphenstrukturen. Konzeption, Modellierung und Auswertung ideengeschichtlicher Netzwerke am Beispiel der Spätaufklärung im Fürstentum Lippe 2020","Wehrmann, Volker (1972): Die Aufklärung in Lippe. Ihre Bedeutung für Politik, Schule und Geistesleben (= Lippische Studien 2). Detmold: Landesverband Lippe.",../dhd_2020/TEI/279_final-SCHNEIDER_Philipp_Diskursive_Strukturen_als__ffentliche_Spie.xml__14,1972,de
4739,4369,4739,"Diskursive Strukturen als öffentliche Spielräume in Graphenstrukturen. Konzeption, Modellierung und Auswertung ideengeschichtlicher Netzwerke am Beispiel der Spätaufklärung im Fürstentum Lippe 2020","Weißbrodt, Ernst (1914): Die Meyersche Buchhandlung in Lemgo und Detmold und ihre Vorläufer. Festschrift zum 250jährigen Bestehen der Firma am 12. Juni 1914. Detmold: Meyer.",../dhd_2020/TEI/279_final-SCHNEIDER_Philipp_Diskursive_Strukturen_als__ffentliche_Spie.xml__15,1914,de
4740,4370,4740,"Early Stage Digital Medievalist Subcommittee. 
 Vernetzen, entgrenzen, Spielräume schaffen 2020","Andorfer, Peter (2015): „Forschungsdaten in den (digitalen) Geisteswissenschaften: Versuch einer Konkretisierung“, Göttingen: GOEDOC (DARIAH-DE working papers 14) http://nbn-resolving.de/urn:nbn:de:gbv:7-dariah-2015-7-2",../dhd_2020/TEI/242_final-BUSCH_Hannah_Early_Stage_Digital_Medievalist_Subcommittee.xml__0,2015,de
4741,4371,4741,"Early Stage Digital Medievalist Subcommittee. 
 Vernetzen, entgrenzen, Spielräume schaffen 2020","Bleier, Roman / Fischer, Franz / Hiltmann, Torsten / Viehhauser, Gabriel / Vogeler, Georg (2019): „Digitale Mediävistik und der deutschsprachige Raum“ in: Das Mittelalter 24. 1 : 1-12 DOI:",../dhd_2020/TEI/242_final-BUSCH_Hannah_Early_Stage_Digital_Medievalist_Subcommittee.xml__1,2019,de
4742,4372,4742,"Early Stage Digital Medievalist Subcommittee. 
 Vernetzen, entgrenzen, Spielräume schaffen 2020","Campagnolo, Alberto (2017): „What do digital medievalists do?“ https://digitalmedievalist.wordpress.com/2017/08/10/what-do-digital-medievalists-do/",../dhd_2020/TEI/242_final-BUSCH_Hannah_Early_Stage_Digital_Medievalist_Subcommittee.xml__2,2017,it
4743,4373,4743,"Early Stage Digital Medievalist Subcommittee. 
 Vernetzen, entgrenzen, Spielräume schaffen 2020",Computer Vision Lab Uni Heidelberg: https://hciweb.iwr.uni-heidelberg.de/compvis/,../dhd_2020/TEI/242_final-BUSCH_Hannah_Early_Stage_Digital_Medievalist_Subcommittee.xml__3,,de
4744,4374,4744,"Early Stage Digital Medievalist Subcommittee. 
 Vernetzen, entgrenzen, Spielräume schaffen 2020","DigiPal (2011-2014): „Digital Resource and Database of Palaeography, Manuscript Studies and Diplomatic“",../dhd_2020/TEI/242_final-BUSCH_Hannah_Early_Stage_Digital_Medievalist_Subcommittee.xml__4,2011,en
4745,349,4745,"Early Stage Digital Medievalist Subcommittee. 
 Vernetzen, entgrenzen, Spielräume schaffen 2020",Digital Medievalist Webseite: https://digitalmedievalist.wordpress.com/,../dhd_2020/TEI/242_final-BUSCH_Hannah_Early_Stage_Digital_Medievalist_Subcommittee.xml__5,,af
4746,4375,4746,"Early Stage Digital Medievalist Subcommittee. 
 Vernetzen, entgrenzen, Spielräume schaffen 2020",Digital Medievalist Journal: https://journal.digitalmedievalist.org/,../dhd_2020/TEI/242_final-BUSCH_Hannah_Early_Stage_Digital_Medievalist_Subcommittee.xml__6,,af
4747,349,4747,"Early Stage Digital Medievalist Subcommittee. 
 Vernetzen, entgrenzen, Spielräume schaffen 2020",Digital Medievalist Mailingliste: https://digitalmedievalist.wordpress.com/mailing-list/,../dhd_2020/TEI/242_final-BUSCH_Hannah_Early_Stage_Digital_Medievalist_Subcommittee.xml__7,,et
4748,4376,4748,"Early Stage Digital Medievalist Subcommittee. 
 Vernetzen, entgrenzen, Spielräume schaffen 2020",Digital Medievalist on Facebook: https://www.facebook.com/groups/49320313760/,../dhd_2020/TEI/242_final-BUSCH_Hannah_Early_Stage_Digital_Medievalist_Subcommittee.xml__8,2031,af
4749,4377,4749,"Early Stage Digital Medievalist Subcommittee. 
 Vernetzen, entgrenzen, Spielräume schaffen 2020",Digital Medievalist on Twitter: https://twitter.com/digitalmedieval,../dhd_2020/TEI/242_final-BUSCH_Hannah_Early_Stage_Digital_Medievalist_Subcommittee.xml__9,,af
4750,4378,4750,"Early Stage Digital Medievalist Subcommittee. 
 Vernetzen, entgrenzen, Spielräume schaffen 2020",Digital Medievalist on Zotero: https://www.zotero.org/groups/2138266/digitalmedievalist,../dhd_2020/TEI/242_final-BUSCH_Hannah_Early_Stage_Digital_Medievalist_Subcommittee.xml__10,2138,af
4751,4379,4751,"Early Stage Digital Medievalist Subcommittee. 
 Vernetzen, entgrenzen, Spielräume schaffen 2020","Kodikologie und Paläographie im digitalen Zeitalter 1-4 / Codicology and Palaeography in the Digital Age 1-4 (2009, 2010, 2015, 2017): Herausgegeben vom Institut für Dokumentologie und Editorik, Norderstedt: BoD. https://www.i-d-e.de/publikationen/schriften/",../dhd_2020/TEI/242_final-BUSCH_Hannah_Early_Stage_Digital_Medievalist_Subcommittee.xml__11,2009,de
4752,4380,4752,"Early Stage Digital Medievalist Subcommittee. 
 Vernetzen, entgrenzen, Spielräume schaffen 2020",Mapping Medieval Conflict: https://www.i-d-e.de/publikationen/schriften/,../dhd_2020/TEI/242_final-BUSCH_Hannah_Early_Stage_Digital_Medievalist_Subcommittee.xml__12,,en
4753,4381,4753,"Early Stage Digital Medievalist Subcommittee. 
 Vernetzen, entgrenzen, Spielräume schaffen 2020","Sahle, Patrick (2016) : “Zur Professoralisierung der Digital Humanities” in: DHdBlog 23. März 2016",../dhd_2020/TEI/242_final-BUSCH_Hannah_Early_Stage_Digital_Medievalist_Subcommittee.xml__13,2016,de
4754,4382,4754,"Early Stage Digital Medievalist Subcommittee. 
 Vernetzen, entgrenzen, Spielräume schaffen 2020",Alle angegeben Links wurden am 4. Januar 2020 geprüft.,../dhd_2020/TEI/242_final-BUSCH_Hannah_Early_Stage_Digital_Medievalist_Subcommittee.xml__14,2020,de
4755,4383,4755,SoNAR (IDH): Datenschnittstellen für historische Netzwerkanalyse 2020,"Auer, Sören (2018): Towards an Open Research Knowledge Graph. Zenodo. (http://doi.org/10.5281/zenodo.1157185)",../dhd_2020/TEI/207_final-HALLING_Thorsten_SoNAR__IDH___Datenschnittstellen_f_r_histor.xml__0,2018,en
4756,4384,4756,SoNAR (IDH): Datenschnittstellen für historische Netzwerkanalyse 2020,"Bauerfeld, Daniel / Clemens, Lukas (2014): Gesellschaftliche Umbrüche und religiöse Netzwerke. In: Bauerfeld, Daniel/Clemens, Lukas (Hg.) (2014): Gesellschaftliche Umbrüche und religiöse Netzwerke. Analysen von der Antike bis zur Gegenwart. Bielefeld, 2014",../dhd_2020/TEI/207_final-HALLING_Thorsten_SoNAR__IDH___Datenschnittstellen_f_r_histor.xml__1,2014,de
4757,96,4757,SoNAR (IDH): Datenschnittstellen für historische Netzwerkanalyse 2020,"Boschung, Urs et al. (Hg.)(2002): Repertorium zu Albrecht von Hallers Korrespondenz 1724-1777. Basel, 2002 (Studia Halleriana ; VII/1)",../dhd_2020/TEI/207_final-HALLING_Thorsten_SoNAR__IDH___Datenschnittstellen_f_r_histor.xml__2,2002,de
4758,4385,4758,SoNAR (IDH): Datenschnittstellen für historische Netzwerkanalyse 2020,"Dauser, Regina (2008): Informationskultur und Beziehungswissen. Das Korrespondenznetz Hans Fuggers. Tübingen.",../dhd_2020/TEI/207_final-HALLING_Thorsten_SoNAR__IDH___Datenschnittstellen_f_r_histor.xml__3,2008,de
4759,4386,4759,SoNAR (IDH): Datenschnittstellen für historische Netzwerkanalyse 2020,"Düring, Marten et al. (Hg.)(2016): Handbuch Historische Netzwerkforschung. Grundlagen und Anwendungen. Münster.",../dhd_2020/TEI/207_final-HALLING_Thorsten_SoNAR__IDH___Datenschnittstellen_f_r_histor.xml__4,2016,de
4760,4387,4760,SoNAR (IDH): Datenschnittstellen für historische Netzwerkanalyse 2020,"Elias, Norbert (1970): Was ist Soziologie? (Gesammelte Schriften in 19 Bänden, 5. Berlin. 2009)",../dhd_2020/TEI/207_final-HALLING_Thorsten_SoNAR__IDH___Datenschnittstellen_f_r_histor.xml__5,1970,de
4761,4388,4761,SoNAR (IDH): Datenschnittstellen für historische Netzwerkanalyse 2020,"Fangerau, Heiner (2010): Spinning the Scientific Web. Jacques Loeb (1859-1924) und sein Programm einer internationalen biomedizinischen Grundlagenforschung. Berlin.",../dhd_2020/TEI/207_final-HALLING_Thorsten_SoNAR__IDH___Datenschnittstellen_f_r_histor.xml__6,2010,de
4762,4389,4762,SoNAR (IDH): Datenschnittstellen für historische Netzwerkanalyse 2020,"Fangerau, Heiner (2013): Evolution of knowledge from a network perspective. Recognition as a selective factor in the history of science. In: Fangerau, Heiner et al. (Hg.): Classification and Evolution in Biology, Linguistics and the History of Science. Concepts, Methods, Visualization. Stuttgart, 11-32",../dhd_2020/TEI/207_final-HALLING_Thorsten_SoNAR__IDH___Datenschnittstellen_f_r_histor.xml__7,2013,en
4763,4390,4763,SoNAR (IDH): Datenschnittstellen für historische Netzwerkanalyse 2020,"Haustein, Stefanie / Tunger, Dirk (2013): Sziento- und bibliometrische Verfahren. In: Grundlagen der Praktischen Information und Dokumentation. Berlin, 479-492",../dhd_2020/TEI/207_final-HALLING_Thorsten_SoNAR__IDH___Datenschnittstellen_f_r_histor.xml__8,2013,de
4764,4391,4764,SoNAR (IDH): Datenschnittstellen für historische Netzwerkanalyse 2020,"Hirsch, Jorge E. (2005): An index to quantify an individuals scientific research output. In: Proceedings of the National Academy of Science of the United States of America. 102, 46. 16569-16572",../dhd_2020/TEI/207_final-HALLING_Thorsten_SoNAR__IDH___Datenschnittstellen_f_r_histor.xml__9,2005,en
4765,4392,4765,SoNAR (IDH): Datenschnittstellen für historische Netzwerkanalyse 2020,"Isenberg, Petra et al. (2008): Grounded Evaluation of information visualizations. In: ACM DL. BELIV '08 Proceedings of the 2008 Workshop on Beyond time and errors: novel evaluation methods for Information Visualization, 56–63.",../dhd_2020/TEI/207_final-HALLING_Thorsten_SoNAR__IDH___Datenschnittstellen_f_r_histor.xml__10,2008,en
4766,4393,4766,SoNAR (IDH): Datenschnittstellen für historische Netzwerkanalyse 2020,"Jansen, Dorothea / Wald, Andreas (2007): Netzwerktheorien. In: Benz, Arthur et al. (Hg.): Handbuch Governance. Theoretische Grundlagen und empirische Anwendungsfelder. Wiesbaden, 188-199",../dhd_2020/TEI/207_final-HALLING_Thorsten_SoNAR__IDH___Datenschnittstellen_f_r_histor.xml__11,2007,de
4767,4394,4767,SoNAR (IDH): Datenschnittstellen für historische Netzwerkanalyse 2020,"Kadushin, Charles (2012): Understanding Social Networks. Theories, Concepts, and Findings. Oxford.",../dhd_2020/TEI/207_final-HALLING_Thorsten_SoNAR__IDH___Datenschnittstellen_f_r_histor.xml__12,2012,en
4768,4395,4768,SoNAR (IDH): Datenschnittstellen für historische Netzwerkanalyse 2020,"Kromrey, Helmut (2002): Empirische Sozialforschung. Opladen, 2002",../dhd_2020/TEI/207_final-HALLING_Thorsten_SoNAR__IDH___Datenschnittstellen_f_r_histor.xml__13,2002,de
4769,4396,4769,SoNAR (IDH): Datenschnittstellen für historische Netzwerkanalyse 2020,"Lin, Nan (2001/2011): Social Capital. A Theory of Social Structure and Action. Cambridge.",../dhd_2020/TEI/207_final-HALLING_Thorsten_SoNAR__IDH___Datenschnittstellen_f_r_histor.xml__14,2001,en
4770,4397,4770,SoNAR (IDH): Datenschnittstellen für historische Netzwerkanalyse 2020,"Luhmann, Niklas (1987): Soziale Systeme. Grundriß einer allgemeinen Theorie. Frankfurt am Main.",../dhd_2020/TEI/207_final-HALLING_Thorsten_SoNAR__IDH___Datenschnittstellen_f_r_histor.xml__15,1987,de
4771,4398,4771,SoNAR (IDH): Datenschnittstellen für historische Netzwerkanalyse 2020,"Moretti, Franco (2009): Abstrakte Kurven, Karten, Stammbäume. Abstrakte Modelle für die Literaturgeschichte. Frankfurt am Main.",../dhd_2020/TEI/207_final-HALLING_Thorsten_SoNAR__IDH___Datenschnittstellen_f_r_histor.xml__16,2009,de
4772,4399,4772,SoNAR (IDH): Datenschnittstellen für historische Netzwerkanalyse 2020,"Munzer, Tamara (2009): A Nested Model for Visualization Design and Validation. In: IEEE Transactions on Visualization and Computer Graphics (TVCG). 15, 6. 921-928",../dhd_2020/TEI/207_final-HALLING_Thorsten_SoNAR__IDH___Datenschnittstellen_f_r_histor.xml__17,2009,en
4773,4400,4773,SoNAR (IDH): Datenschnittstellen für historische Netzwerkanalyse 2020,"Mücke, Marion / Schnalke, Thomas (2009): Briefnetz Leopoldina. Die Korrespondenz der Deutschen Akademie der Naturforscher um 1750. Berlin, 2009",../dhd_2020/TEI/207_final-HALLING_Thorsten_SoNAR__IDH___Datenschnittstellen_f_r_histor.xml__18,2009,de
4774,4401,4774,SoNAR (IDH): Datenschnittstellen für historische Netzwerkanalyse 2020,"Umstätter, Walter (2004): Szientometrische Verfahren. In: Grundlagen der Information und Dokumentation. Berlin, 237-243",../dhd_2020/TEI/207_final-HALLING_Thorsten_SoNAR__IDH___Datenschnittstellen_f_r_histor.xml__19,2004,de
4775,4402,4775,SoNAR (IDH): Datenschnittstellen für historische Netzwerkanalyse 2020,"Tunger, Dirk (2009): Bibliometrische Verfahren und Methoden als Beitrag zu Trendbeobachtung und Trenderkennung in den Naturwissenschaften. Jülich.",../dhd_2020/TEI/207_final-HALLING_Thorsten_SoNAR__IDH___Datenschnittstellen_f_r_histor.xml__20,2009,de
