Cluster ID,,book,id,title 
1112,1155,"(Scheuermann 2016) Scheuermann, Leif (2016): “Die Abgrenzung der digitalen Geisteswissenschaften”, in: Digital Classics Online vol. 2. https://journals.ub.uni-heidelberg.de/index.php/dco/article/viewFile/22746/21865",STAECKER_Thomas__Eine_digitale_Edition_kann_man_nicht_sehen_.xml__21,“Eine digitale Edition kann man nicht sehen” - Gedanken zu Struktur und Persistenz digitaler Editionen
1113,1156,"(Shillingsburg 2006) Shillingsburg, Peter L. (2006): “From Gutenberg to Google: electronic representations of literary texts”, Cambridge.",STAECKER_Thomas__Eine_digitale_Edition_kann_man_nicht_sehen_.xml__22,“Eine digitale Edition kann man nicht sehen” - Gedanken zu Struktur und Persistenz digitaler Editionen
1114,1157,"(Speerberg-McQueen 2007) Speerberg-McQueen, C. M. (2007): Representation of overlapping structures: Proceedings of the 2007 Extreme Markup Languages conference. http://conferences.idealliance.org/extreme/html/2007/SperbergMcQueen01/EML2007SperbergMcQueen01.html#id96245",STAECKER_Thomas__Eine_digitale_Edition_kann_man_nicht_sehen_.xml__23,“Eine digitale Edition kann man nicht sehen” - Gedanken zu Struktur und Persistenz digitaler Editionen
1115,1158,"(Stäcker 2018) Stäcker, Thomas (2018):„‚Von Alexandria lernen‘.Die Forschungsbibliothek als Ort digitaler Philologie“. In Frauen – Bücher – Höfe: Wissen und Sammeln vor 1800 Women – Books – Courts: Knowledge and Collecting before 1800. Essays in honor of Jill Bepler. Hrsg. von Volker Bauer, Elizabeth Harding, Gerhild Scholz Williams und Mara R. Wade. Wiesbaden: Harrassowitz 93–103. http://nbn-resolving.de/urn:nbn:de:tuda-tuprints-75938",STAECKER_Thomas__Eine_digitale_Edition_kann_man_nicht_sehen_.xml__24,“Eine digitale Edition kann man nicht sehen” - Gedanken zu Struktur und Persistenz digitaler Editionen
1116,1159,"(Stäcker 2019) Stäcker, Thomas (2019): “Literaturwissenschaft und Bibliothek – eine Beziehung im digitalen Wandel”, in: Digitale Literaturwissenschaft. Metzler/Springer (im Druck, voraussichtl. 2019).",STAECKER_Thomas__Eine_digitale_Edition_kann_man_nicht_sehen_.xml__25,“Eine digitale Edition kann man nicht sehen” - Gedanken zu Struktur und Persistenz digitaler Editionen
1117,1160,(TEI Guidelines) TEI Guidelines: “Chapter 20: Non-hierarchical Structures.” http://www.tei-c.org/release/doc/tei-p5-doc/en/html/NH.html,STAECKER_Thomas__Eine_digitale_Edition_kann_man_nicht_sehen_.xml__26,“Eine digitale Edition kann man nicht sehen” - Gedanken zu Struktur und Persistenz digitaler Editionen
1118,1161,"(Turska/Cummings/Rahtz 2016). Turska, Magdalena/ Cummings, James/ Rahtz, Sebastian (2016): “Challenging the Myth of Presentation in Digital Editions”, in: Journal of the Text Encoding Initiative 9 (2016-2017). http://journals.openedition.org/jtei/1453",STAECKER_Thomas__Eine_digitale_Edition_kann_man_nicht_sehen_.xml__27,“Eine digitale Edition kann man nicht sehen” - Gedanken zu Struktur und Persistenz digitaler Editionen
24,1162,"Degkwitz, Andreas (2015): “Enhanced Publications Exploit the Potential of Digital Media”, in: Evolving Genres of ETDs for Knowledge Discovery. Proceedings of ETD 2015 18th International Symposium on Electronic Theses and Dissertations 51-59.",STEYER_Timo_Barcamp__Digitales_Publizieren_zwischen_Experime.xml__0,Barcamp: Digitales Publizieren zwischen Experiment und Etablierung
25,1163,"DHd-Arbeitsgruppe (2016): ""Digitales Publizieren"", in: DHd-Arbeitsgruppe (eds.): Working Paper ""Digitales Publizieren"" http://diglib.hab.de/ejournals/ed000008/startx.htm [letzter Zugriff: 21.09.2018]",STEYER_Timo_Barcamp__Digitales_Publizieren_zwischen_Experime.xml__1,Barcamp: Digitales Publizieren zwischen Experiment und Etablierung
12,1164,"Dogunke, Swantje / Steyer, Timo / Mayer, Corinna (2018): ""Barcamp Data and Demons: von Bestands- und Forschungsdaten zu Services. Treffen sich ein Bibliothekar, eine Archäologin, ein Informatiker, …"", in: LIBREAS. Library Ideas 33 https://libreas.eu/ausgabe33/dogunke/ [letzter Zugriff: 21.09.2018].",STEYER_Timo_Barcamp__Digitales_Publizieren_zwischen_Experime.xml__2,Barcamp: Digitales Publizieren zwischen Experiment und Etablierung
1119,1165,"Fitzpatrick, Kathleen (2011): Planned Obsolescence Publishing, Technology, and the Future of the Academy. New York: New York Univ. Press.",STEYER_Timo_Barcamp__Digitales_Publizieren_zwischen_Experime.xml__3,Barcamp: Digitales Publizieren zwischen Experiment und Etablierung
1120,1166,"Herb, Ulrich (2012): “Offenheit und wissenschaftliche Werke: Open Access, Open Review, Open Metrics, Open Science & Open Knowledge”, in: Herb, Ulrich (eds): Open Initiatives: Offenheit in der digitalen Welt und Wissenschaft. Saarbrücken Universaar 11-44.",STEYER_Timo_Barcamp__Digitales_Publizieren_zwischen_Experime.xml__4,Barcamp: Digitales Publizieren zwischen Experiment und Etablierung
1,1167,"Kohle, Hubertus (2017): “Digitales Publizieren” in: Jannidis, Fotis / Kohle, Hubertus / Rehbein, Malte (eds.): Digital Humanities. Eine Einführung. Stuttgart: Metzler Verlag 199-205.",STEYER_Timo_Barcamp__Digitales_Publizieren_zwischen_Experime.xml__5,Barcamp: Digitales Publizieren zwischen Experiment und Etablierung
26,1168,"Maciocci, Giuliano (2017): ""Designing Progressive Enhancement Into The Academic Manuscript: Considering a design strategy to accommodate interactive research articles"", in: Blogpost auf eLife Sciences https://elifesciences.org/labs/e5737fd5/designing-progressive-enhancement-into-the-academic-manuscript [letzter Zugriff: 21.09.2018].",STEYER_Timo_Barcamp__Digitales_Publizieren_zwischen_Experime.xml__6,Barcamp: Digitales Publizieren zwischen Experiment und Etablierung
1121,1169,"Penfold, Naomi (2017): ""Reproducible Document Stack – supporting the next-generation research article"", in: Blogpost auf eLife Sciences https://elifesciences.org/labs/7dbeb390/reproducible-document-stack-supporting-the-next-generation-research-article [letzter Zugriff: 21.09.2018].",STEYER_Timo_Barcamp__Digitales_Publizieren_zwischen_Experime.xml__7,Barcamp: Digitales Publizieren zwischen Experiment und Etablierung
1122,1170,"SoSciSo Redaktion (2017): ""Kollaboratives Schreiben mit webbasierten Programmen"", in: Blogpost auf Social Science Software https://www.sosciso.de/de/2017/kollaboratives-schreiben/ [letzter Zugriff: 21.09.2018].",STEYER_Timo_Barcamp__Digitales_Publizieren_zwischen_Experime.xml__8,Barcamp: Digitales Publizieren zwischen Experiment und Etablierung
1123,1171,"W3C (2017): ""W3C Data Activity. Building the Web of Data"" https://www.w3.org/2013/data/ > [letzter Zugriff: 21.09.2018].",STEYER_Timo_Barcamp__Digitales_Publizieren_zwischen_Experime.xml__9,Barcamp: Digitales Publizieren zwischen Experiment und Etablierung
1124,1172,"Borek, Luise / Perkins, Jody / Schöch, Christof / Dombrowski, Quinn (2016): „TaDiRAH: A Case Study in pragmatic classification“ in: DHQ: Digital Humanities Quarterly 10/1.",TONNE_Danah_Ein_Web_Annotation_Protocol_Server_zur_Untersuch.xml__0,Ein Web Annotation Protocol Server zur Untersuchung vormoderner Wissensbestände
1125,1173,"Ciccarese, Paolo / Young, Benjamin / Sanderson, Robert (2017): „Web Annotation Vocabulary. W3C Recommendation“ https://www.w3.org/TR/2017/REC-annotation-vocab-20170223/ [letzter Zugriff 19.12.2018].",TONNE_Danah_Ein_Web_Annotation_Protocol_Server_zur_Untersuch.xml__1,Ein Web Annotation Protocol Server zur Untersuchung vormoderner Wissensbestände
1126,1174,"Glück, Helmut (2002): Deutsch als Fremdsprache in Europa vom Mittelalter bis zur Barockzeit. Berlin/New York: De Gruyter.",TONNE_Danah_Ein_Web_Annotation_Protocol_Server_zur_Untersuch.xml__2,Ein Web Annotation Protocol Server zur Untersuchung vormoderner Wissensbestände
1127,1175,Linked Data Platform (LDP) 1.0: https://www.w3.org/TR/ldp/ [letzter Zugriff 05.10.2018].,TONNE_Danah_Ein_Web_Annotation_Protocol_Server_zur_Untersuch.xml__3,Ein Web Annotation Protocol Server zur Untersuchung vormoderner Wissensbestände
1128,1176,"Montanari, Elio (1984): La sezione linguistica del Peri Hermeneias di Aristotele. Florenz.",TONNE_Danah_Ein_Web_Annotation_Protocol_Server_zur_Untersuch.xml__4,Ein Web Annotation Protocol Server zur Untersuchung vormoderner Wissensbestände
1129,1177,PAGE XML-Schema: https://www.primaresearch.org/schema/PAGE/gts/pagecontent/2017-07-15/pagecontent.xsd [letzter Zugriff 05.10.2018].,TONNE_Danah_Ein_Web_Annotation_Protocol_Server_zur_Untersuch.xml__5,Ein Web Annotation Protocol Server zur Untersuchung vormoderner Wissensbestände
1130,1178,"Reinsch, Diether Roderich (2001): „Fragmente einer Organon-Handschrift des zehnten Jahrhunderts aus dem Katharinenkloster auf dem Berg Sinai“ in: Philologus 151: 151-177.",TONNE_Danah_Ein_Web_Annotation_Protocol_Server_zur_Untersuch.xml__6,Ein Web Annotation Protocol Server zur Untersuchung vormoderner Wissensbestände
1131,1179,"Sanderson, Robert (2017): „Web Annotation Protocol. W3C Recommendation“ https://www.w3.org/TR/2017/REC-annotation-protocol-20170223/ [letzter Zugriff 08.11.2018].",TONNE_Danah_Ein_Web_Annotation_Protocol_Server_zur_Untersuch.xml__7,Ein Web Annotation Protocol Server zur Untersuchung vormoderner Wissensbestände
1132,1180,Sonderforschungsbereich 980 „Episteme in Bewegung“: http://www.sfb-episteme.de/ [letzter Zugriff 05.10.2018].,TONNE_Danah_Ein_Web_Annotation_Protocol_Server_zur_Untersuch.xml__8,Ein Web Annotation Protocol Server zur Untersuchung vormoderner Wissensbestände
1133,1181,SPARQL: https://www.w3.org/TR/sparql11-query/ [letzter Zugriff 05.10.2018].,TONNE_Danah_Ein_Web_Annotation_Protocol_Server_zur_Untersuch.xml__9,Ein Web Annotation Protocol Server zur Untersuchung vormoderner Wissensbestände
1134,1182,SVG: https://www.w3.org/TR/SVG11/ [letzter Zugriff 05.10.2018].,TONNE_Danah_Ein_Web_Annotation_Protocol_Server_zur_Untersuch.xml__10,Ein Web Annotation Protocol Server zur Untersuchung vormoderner Wissensbestände
1135,1183,TDB2: https://jena.apache.org/documentation/tdb2/ [letzter Zugriff 05.10.2018].,TONNE_Danah_Ein_Web_Annotation_Protocol_Server_zur_Untersuch.xml__11,Ein Web Annotation Protocol Server zur Untersuchung vormoderner Wissensbestände
1136,1184,XML Forms Data Format Specification: https://web.archive.org/web/20160408204348/https://partners.adobe.com/public/developer/en/xml/XFDF_Spec_3.0.pdf [letzter Zugriff 05.10.2018].,TONNE_Danah_Ein_Web_Annotation_Protocol_Server_zur_Untersuch.xml__12,Ein Web Annotation Protocol Server zur Untersuchung vormoderner Wissensbestände
1137,1185,"Young, Benjamin / Ciccarese, Paolo / Sanderson, Robert (2017): „Web Annotation Data Model. W3C Recommendation“ https://www.w3.org/TR/2017/REC-annotation-model-20170223/ [letzter Zugriff 08.11.2018].",TONNE_Danah_Ein_Web_Annotation_Protocol_Server_zur_Untersuch.xml__13,Ein Web Annotation Protocol Server zur Untersuchung vormoderner Wissensbestände
1138,1186,"Bastian M., Heymann S., Jacomy M. (2009). Gephi: an open source software for exploring and manipulating networks. International AAAI Conference on Weblogs and Social Media. https://gephi.org/publications/gephi-bastian-feb09.pdf",TOSCANO_Roberta_Netzwerkanalyse_f_r_Historiker__Probleme_und.xml__0,Netzwerkanalyse für Historiker. Probleme und Lösungen am Beispiel eines Promotionsvorhabens
1139,1187,"Düring, Marten. (2017). “Historical Network Research. Network Analysis in the Historical Disciplines.” http://historicalnetworkresearch.org/ .",TOSCANO_Roberta_Netzwerkanalyse_f_r_Historiker__Probleme_und.xml__1,Netzwerkanalyse für Historiker. Probleme und Lösungen am Beispiel eines Promotionsvorhabens
1140,1188,"Düring, Marten/ Kerschbaumer, Florian (2016): ""Quantifizierung und Visualisierung. Anknüpfungspunkte in den Geschichtswissenschaften"" in: Düring, Marten/ Eumann, Ulrich/ Stark, Martin, von Keyserlingk, Linda (eds.): Handbuch Historische Netzwerkforschung. Grundlagen und Anwendungen. Münster: Lit Verlag 31- 44.",TOSCANO_Roberta_Netzwerkanalyse_f_r_Historiker__Probleme_und.xml__2,Netzwerkanalyse für Historiker. Probleme und Lösungen am Beispiel eines Promotionsvorhabens
1141,1189,"Grandjean,M. (2015): GEPHI – Introduction to Network Analysis and Visualization. http://www.martingrandjean.ch/gephi-introduction/",TOSCANO_Roberta_Netzwerkanalyse_f_r_Historiker__Probleme_und.xml__3,Netzwerkanalyse für Historiker. Probleme und Lösungen am Beispiel eines Promotionsvorhabens
0,1190,"Jannidis, Fotis/ Kohle, Hubertus/ Rehbein, Malte (2017): Digital Humanities. Eine Einführung. Stuttgart: J. B. Metzler.",TOSCANO_Roberta_Netzwerkanalyse_f_r_Historiker__Probleme_und.xml__4,Netzwerkanalyse für Historiker. Probleme und Lösungen am Beispiel eines Promotionsvorhabens
1142,1191,"Milligan, I. (2015): From Dataverse to Gephi: Network Analysis on our Data, A Step-by-Step Walkthrough. https://ianmilligan.ca/2015/12/11/from-dataverse-to-gephi-network-analysis-on-our-data/",TOSCANO_Roberta_Netzwerkanalyse_f_r_Historiker__Probleme_und.xml__5,Netzwerkanalyse für Historiker. Probleme und Lösungen am Beispiel eines Promotionsvorhabens
1143,1192,"Scott, John. What Is Social Network Analysis? London: Bloomsbury Academic, 2013.",TOSCANO_Roberta_Netzwerkanalyse_f_r_Historiker__Probleme_und.xml__6,Netzwerkanalyse für Historiker. Probleme und Lösungen am Beispiel eines Promotionsvorhabens
1144,1193,"Carroll, Jeremy J. / Bizer, Christian / Hayes, Patrick / Stickler, Patrick (2004): “Named Graphs, Provenance and Trust”, pdf Format, URL: http://wifo5-03.informatik.uni-mannheim.de/bizer/SWTSGuide/carroll-ISWC2004.pdf (letzter Zugriff: 08. Januar 2019).",TOSCHKA_Patrick_Semantisch_angereicherte_Pr_sentationsschich.xml__0,"Semantisch angereicherte Präsentationsschichten für geisteswissenschaftliche Webanwendungen 
                     Methodenvergleich und Referenzimplementierung"
1145,1194,"Google Inc. (2018): “Understand how structured data works”, URL: https://developers.google.com/search/docs/guides/intro-structured-data , text/html Format, (letzter Zugriff: 04. Januar 2019).",TOSCHKA_Patrick_Semantisch_angereicherte_Pr_sentationsschich.xml__1,"Semantisch angereicherte Präsentationsschichten für geisteswissenschaftliche Webanwendungen 
                     Methodenvergleich und Referenzimplementierung"
1146,1195,"Guha, R.V. / Brickley, Dan / MacBeth, Steve (2015): “Schema.org: Evolution of Structured Data on the Web” in: Queue - Structured Data, Vol. 13 No. 9, text/html Format, URL: https://queue.acm.org/detail.cfm?id=2857276 (letzter Zugriff: 08. Januar 2019).",TOSCHKA_Patrick_Semantisch_angereicherte_Pr_sentationsschich.xml__2,"Semantisch angereicherte Präsentationsschichten für geisteswissenschaftliche Webanwendungen 
                     Methodenvergleich und Referenzimplementierung"
1147,1196,"Halpin, Harry / Herman, Ivan / Hayes, Patrick J. (2009): “When owl:sameAs isn’t the Same: An Analysis of Identity Links on the Semantic Web”, pdf Format, URL: https://www.w3.org/2009/12/rdf-ws/papers/ws21 (letzter Zugriff: 08. Januar 2019).",TOSCHKA_Patrick_Semantisch_angereicherte_Pr_sentationsschich.xml__3,"Semantisch angereicherte Präsentationsschichten für geisteswissenschaftliche Webanwendungen 
                     Methodenvergleich und Referenzimplementierung"
1148,1197,"Lahntaler, Markus (2012): “Third Generation Web APIs. Bridging the Gap Between REST and Linked Data”, pdf Format, URL: http://www.markus-lanthaler.com/research/third-generation-web-apis-bridging-the-gap-between-rest-and-linked-data.pdf (letzter Zugriff: 04. Januar 2019).",TOSCHKA_Patrick_Semantisch_angereicherte_Pr_sentationsschich.xml__4,"Semantisch angereicherte Präsentationsschichten für geisteswissenschaftliche Webanwendungen 
                     Methodenvergleich und Referenzimplementierung"
1149,1198,"W3C World Wide Web Consortium (2014): “JSON-LD 1.0. A JSON-based Serialization for Linked Data”, text/html Format, URL: http://www.w3.org/TR/2014/REC-json-ld-20140116/ (letzter Zugriff: 04. Januar 2019).",TOSCHKA_Patrick_Semantisch_angereicherte_Pr_sentationsschich.xml__5,"Semantisch angereicherte Präsentationsschichten für geisteswissenschaftliche Webanwendungen 
                     Methodenvergleich und Referenzimplementierung"
1150,1199,"W3C World Wide Web Consortium (2015): “RDFa Core 1.1 – Third Edition. Syntax and processing rules for embedding RDF through attributes”, text/html Format, URL: http://www.w3.org/TR/2015/REC-rdfa-core-20150317/ (letzter Zugriff: 04. Januar 2019).",TOSCHKA_Patrick_Semantisch_angereicherte_Pr_sentationsschich.xml__6,"Semantisch angereicherte Präsentationsschichten für geisteswissenschaftliche Webanwendungen 
                     Methodenvergleich und Referenzimplementierung"
1151,1200,"Wettlaufer, Jörg (2018): “Der nächste Schritt? Semantic Web und digitale Editionen” in: Digitale Metamorphose: Digital Humanities und Editionswissenschaft, Hg. von Roland S. Kamzelak / Timo Steyer. 2018 (= Sonderband der Zeitschrift für digitale Geisteswissenschaften, 2), text/html Format, URL: http://dx.doi.org/10.17175/sb002_007 (letzter Zugriff: 08. Januar 2019).",TOSCHKA_Patrick_Semantisch_angereicherte_Pr_sentationsschich.xml__7,"Semantisch angereicherte Präsentationsschichten für geisteswissenschaftliche Webanwendungen 
                     Methodenvergleich und Referenzimplementierung"
1152,1201,"Asholt, Wolfgang / Fähnders, Walter (2000): „Einleitung“, in: Asholt, Wolfgang / Fähnders, Walter (eds.): Der Blick vom Wolkenkratzer. Avantgarde – Avantgardekritik – Avantgardeforschung. Amsterdam / Atlanta: Editions Rodopoi 9–27.",TRAUTMANN_Marjam_DER_STURM__Digitale_Quellenedition_zur_Gesc.xml__0,DER STURM. Digitale Quellenedition zur Geschichte der internationalen Avantgarde. Drei Forschungsansätze.
19,1202,"Baillot, Anne (2018): „Die Krux mit dem Netz. Verknüpfung und Visualisierung bei digitalen Briefeditionen“, in: Bernhart, Toni / Willand, Marcus / Richter, Sandra / Albrecht, Andrea (eds.): Quantitative Ansätze in den Literatur- und Geisteswissenschaften. Systematische und historische Perspektiven. Open Access: De Gruyter 355–370.",TRAUTMANN_Marjam_DER_STURM__Digitale_Quellenedition_zur_Gesc.xml__1,DER STURM. Digitale Quellenedition zur Geschichte der internationalen Avantgarde. Drei Forschungsansätze.
1153,1203,"Brandes, Ulrik / Robins, Garry / McCranie, Ann / Wasserman, Stanley (2013): Editorial. What is network science? Network Science 1: 1–15.",TRAUTMANN_Marjam_DER_STURM__Digitale_Quellenedition_zur_Gesc.xml__2,DER STURM. Digitale Quellenedition zur Geschichte der internationalen Avantgarde. Drei Forschungsansätze.
1154,1204,"Chytraeus-Auerbach, Irene / Uhl, Elke (2013): „Vorwort“, in: Chytraeus-Auerbach, Irene / Uhl, Elke (eds.): Der Aufbruch in die Moderne. Herwarth Walden und die europäische Avantgarde. Berlin: LIT Verlag 7–11.",TRAUTMANN_Marjam_DER_STURM__Digitale_Quellenedition_zur_Gesc.xml__3,DER STURM. Digitale Quellenedition zur Geschichte der internationalen Avantgarde. Drei Forschungsansätze.
1155,1205,"Doerr, Martin (2009): „Ontologies for Cultural Heritage“, in: Staab, Steffen / Studer, Rudi (eds.): Handbook on Ontologies. Berlin / Heidelberg: Springer Verlag 463–486.",TRAUTMANN_Marjam_DER_STURM__Digitale_Quellenedition_zur_Gesc.xml__4,DER STURM. Digitale Quellenedition zur Geschichte der internationalen Avantgarde. Drei Forschungsansätze.
1156,1206,"Düring, Marten / Eumann, Ulrich / Stark, Martin / Keyserlingk, Linda v. (2016) (eds.): Handbuch Historische Netzwerkforschung. Grundlagen und Anwendungen. Berlin: LIT Verlag.",TRAUTMANN_Marjam_DER_STURM__Digitale_Quellenedition_zur_Gesc.xml__5,DER STURM. Digitale Quellenedition zur Geschichte der internationalen Avantgarde. Drei Forschungsansätze.
1157,1207,"Jäger, Siegfried (2012): Kritische Diskursanalyse. Eine Einführung. 6. vollständig überarbeitete Aufl. Münster: Unrast.",TRAUTMANN_Marjam_DER_STURM__Digitale_Quellenedition_zur_Gesc.xml__6,DER STURM. Digitale Quellenedition zur Geschichte der internationalen Avantgarde. Drei Forschungsansätze.
0,1208,"Jannidis, Fotis (2017): „Netzwerke“, in: Jannidis, Fotis / Kohle, Hubertus / Rehbein, Malte (eds.): Digital Humanities. Eine Einführung. Stuttgart: J. B. Metzler 147–161.",TRAUTMANN_Marjam_DER_STURM__Digitale_Quellenedition_zur_Gesc.xml__7,DER STURM. Digitale Quellenedition zur Geschichte der internationalen Avantgarde. Drei Forschungsansätze.
1158,1209,"Pirsich, Volker (1985): Der Sturm. Eine Monographie. Herzberg: Traugott Bautz 1985.",TRAUTMANN_Marjam_DER_STURM__Digitale_Quellenedition_zur_Gesc.xml__8,DER STURM. Digitale Quellenedition zur Geschichte der internationalen Avantgarde. Drei Forschungsansätze.
1159,1210,"Rijn, Maaike van (2013): Bildende Künstlerinnen im Berliner „Sturm“ der 1910er Jahre. Tübingen: TOBIAS-lib, http://tobias-lib.uni-tuebingen.de/volltexte/2013/6987.",TRAUTMANN_Marjam_DER_STURM__Digitale_Quellenedition_zur_Gesc.xml__9,DER STURM. Digitale Quellenedition zur Geschichte der internationalen Avantgarde. Drei Forschungsansätze.
1160,1211,"Sahle, Patrick (2017): „Digitale Edition“ , in: Jannidis, Fotis / Kohle, Hubertus / Rehbein, Malte (eds.): Digital Humanities. Eine Einführung. Stuttgart: J. B. Metzler 234–249.",TRAUTMANN_Marjam_DER_STURM__Digitale_Quellenedition_zur_Gesc.xml__10,DER STURM. Digitale Quellenedition zur Geschichte der internationalen Avantgarde. Drei Forschungsansätze.
1161,1212,"Blessing, Andre / Bockwinkel, Peggy / Reiter, Nils / Willand, Marcus (2016): “Dramenwerkbank - Automatische Sprachverarbeitung zur Analyse von Figurenrede”, in: Digital Humanities im deutschsprachigen Raum – Konferenzabstracts 281-284.",TU_Ngoc_Duyen_Tanja_Automatic_recognition_of_direct_speech_w.xml__0,Automatic recognition of direct speech without quotation marks. A rule-based approach
1162,1213,"Brooke, Julian / Hammond, Adam / Hirst, Graeme (2015): “GutenTag: An NLP-driven Tool for Digital Humanities Research in the Project Gutenberg Corpus”, in: North American Chapter of the Association for Computational Linguistics – Human Language Technologies 42-47.",TU_Ngoc_Duyen_Tanja_Automatic_recognition_of_direct_speech_w.xml__1,Automatic recognition of direct speech without quotation marks. A rule-based approach
2,1214,"Brunner, Annelen (2015): Automatische Erkennung von Redewiedergabe. Ein Beitrag zur quantitativen Narratologie (= Narratologia 47). Berlin: De Gruyter.",TU_Ngoc_Duyen_Tanja_Automatic_recognition_of_direct_speech_w.xml__2,Automatic recognition of direct speech without quotation marks. A rule-based approach
1163,1215,"Dimpel, Friedrich Michael (2018): “Narratologische Textauszeichnung in Märe und Novelle”, in: Bernhart, Toni / Willand, Marcus / Albrecht, Andrea / Richter, Sandra (eds.): Quantitative Ansätze in den Literatur- und Geisteswissenschaften. Systematische und historische Perspektiven. Berlin: De Gruyter 121-148.",TU_Ngoc_Duyen_Tanja_Automatic_recognition_of_direct_speech_w.xml__3,Automatic recognition of direct speech without quotation marks. A rule-based approach
1164,1216,"Jannidis, Fotis / Zehe, Albin / Konle, Leonard / Hotho, Andreas / Krug, Markus (2018): “Analysing Direct Speech in German Novels“, in: Digital Humanities im deutschsprachigen Raum – Konferenzabstracts 114-118.",TU_Ngoc_Duyen_Tanja_Automatic_recognition_of_direct_speech_w.xml__4,Automatic recognition of direct speech without quotation marks. A rule-based approach
1165,1217,"Krug, Markus / Weimer, Lukas / Reger, Isabella / Macharowsky, Luisa / Feldhaus, Stephan / Puppe, Frank / Jannidis, Fotis (2018): “Description of a Corpus of Character References in German Novels - DROC [Deutsches ROman Corpus]”, in: DARIAH-DE Working Papers Nr. 27 http://nbn-resolving.de/urn:nbn:de:gbv:7-dariah-2018-2-9 [letzter Zugriff 27. September 2018].",TU_Ngoc_Duyen_Tanja_Automatic_recognition_of_direct_speech_w.xml__5,Automatic recognition of direct speech without quotation marks. A rule-based approach
1166,1218,"Pouliquen, Bruno / Steinberger Ralf / Best, Clive (2007): “Automatic Detection of Quotations in Multilingual News”, in: International Conference ‘Recent Advances in Natural Language Processing’ – Proceedings 487-492.",TU_Ngoc_Duyen_Tanja_Automatic_recognition_of_direct_speech_w.xml__6,Automatic recognition of direct speech without quotation marks. A rule-based approach
1167,1219,"Rydberg-Cox, Jeff (2011): “Social networks and the Language of Greek Tragedy”, in: Journal of the Chicago Colloquium on Digital Humanities and Computer Science 1 (3): 1-11.",TU_Ngoc_Duyen_Tanja_Automatic_recognition_of_direct_speech_w.xml__7,Automatic recognition of direct speech without quotation marks. A rule-based approach
1168,1220,"Schmidt, Thomas / Burghardt, Manuel / Dennerlein, Katrin (2018): “”Kann man denn auch nicht lachend sehr ernsthaft sein?“ - Zum Einsatz von Sentiment Analyse-Verfahren für die quantitative Untersuchung von Lessings Dramen”, in: Digital Humanities im deutschsprachigen Raum – Konferenzabstracts 244-249.",TU_Ngoc_Duyen_Tanja_Automatic_recognition_of_direct_speech_w.xml__8,Automatic recognition of direct speech without quotation marks. A rule-based approach
1169,1221,"Ahrndt, Wiebke (2014): ""Das Digitalisierte Museum – Sammlungen Und Museumsforschung Im Zeitalter Der Digitalisierung"". Eröffnungsvortrag „Das Museum von Babel“, Panel „Sammlungen und Museumsforschung“, Senckenberg Museum Frankfurt, http://www.senckenberg.de/files/forschung/projekte/museumvonbabel/babel_ahrndt_neu.pdf [letzter Zugriff 12 Oktober 2018].",T_RKOGLU_Enes_Vom_Digitalisat_zum_Kontextualisat___einige_Ge.xml__0,Vom Digitalisat zum Kontextualisat – einige Gedanken zu digitalen Objekten
1170,1222,"And, Metin (2005): Karagöz - Turkish Shadow Theatre. Dost Yayinlari, Istanbul.",T_RKOGLU_Enes_Vom_Digitalisat_zum_Kontextualisat___einige_Ge.xml__1,Vom Digitalisat zum Kontextualisat – einige Gedanken zu digitalen Objekten
54,1223,"Benjamin, Walter (1980): ""Das Kunstwerk Im Zeitalter Seiner Technischen Reproduzierbarkeit"". In: Walter Benjamin – Gesammelte Schriften, 471–508, 3rd ed., Suhrkamp, Frankfurt am Main, https://de.wikisource.org/wiki/Das_Kunstwerk_im_Zeitalter_seiner_technischen_Reproduzierbarkeit_(Dritte_Fassung) [letzter Zugriff 12 Oktober 2018].",T_RKOGLU_Enes_Vom_Digitalisat_zum_Kontextualisat___einige_Ge.xml__2,Vom Digitalisat zum Kontextualisat – einige Gedanken zu digitalen Objekten
1171,1224,"Connor, Steven (2011): Paraphernalia: The Curious Lives of Magical Things. Profile Books, London.",T_RKOGLU_Enes_Vom_Digitalisat_zum_Kontextualisat___einige_Ge.xml__3,Vom Digitalisat zum Kontextualisat – einige Gedanken zu digitalen Objekten
1172,1225,"Crosby, Daniel J. (2015): ""Engaging with Digital Humanities: Becoming Productive Scholars Of The Humanities In A Digital Age"", Pacific Journal, no. 10, 57-67.",T_RKOGLU_Enes_Vom_Digitalisat_zum_Kontextualisat___einige_Ge.xml__4,Vom Digitalisat zum Kontextualisat – einige Gedanken zu digitalen Objekten
1173,1226,"Dörk, Marian (2016): ""Den Gehobenen Schatz Allen Zuganglich Machen- Marian Dörk Im Gesprach Mit Lydia Koglin"". Blog, Forschungsverbund Marbach Weimar Wolfenbuttel, http://www.mwwforschung.de/blog/blogdetail/den-gehobenen-schatz-allen-zugaenglich-machen/ [letzter Zugriff 12 Oktober 2018].",T_RKOGLU_Enes_Vom_Digitalisat_zum_Kontextualisat___einige_Ge.xml__5,Vom Digitalisat zum Kontextualisat – einige Gedanken zu digitalen Objekten
