,title,book,id
2967,Visualisierung zwischen Pluralismus und Fragmentierung: Zur Integration von multiplen Perspektiven auf kulturelle Sammlungen,"Dörk, M., Pietsch, C., & Credico, G. (2017). One view is not enough. Information Design Journal , 23 (1), 39-47.",../dhd_2019/TEI/MAYR_Eva_Visualisierung_zwischen_Pluralismus_und_Fragmentier.xml__1
2968,Visualisierung zwischen Pluralismus und Fragmentierung: Zur Integration von multiplen Perspektiven auf kulturelle Sammlungen,"Mayr, E., Schreder, G., Salisu, S. & Windhager, F.. (2018) Integrated Visualization of Space and Time: A Distributed Cognition Perspective . Manuscript in preparation.",../dhd_2019/TEI/MAYR_Eva_Visualisierung_zwischen_Pluralismus_und_Fragmentier.xml__2
2969,Visualisierung zwischen Pluralismus und Fragmentierung: Zur Integration von multiplen Perspektiven auf kulturelle Sammlungen,"Qu, Z and Hullman, J 2018, Keeping Multiple Views Consistent: Constraints, Validations, and Exceptions in Visualization Authoring, IEEE Transactions on Visualization and Computer Graphics , 24 (1), p. 468-477. DOI: https://doi.org/10.1109/TVCG.2017.2744198",../dhd_2019/TEI/MAYR_Eva_Visualisierung_zwischen_Pluralismus_und_Fragmentier.xml__3
2970,Visualisierung zwischen Pluralismus und Fragmentierung: Zur Integration von multiplen Perspektiven auf kulturelle Sammlungen,"Schreder, G., Windhager, F., Smuc, M., & Mayr, E. (2016). A Mental Models Perspective on Designing Information Visualizations for Political Communication. JeDEM-eJournal of eDemocracy & Open Government , 8 (3), 80-99.",../dhd_2019/TEI/MAYR_Eva_Visualisierung_zwischen_Pluralismus_und_Fragmentier.xml__4
2971,Visualisierung zwischen Pluralismus und Fragmentierung: Zur Integration von multiplen Perspektiven auf kulturelle Sammlungen,"Whitelaw, M. (2015). Generous Interfaces for Digital Cultural Collections. DHQ: Digital Humanities Quarterly , 9 (1).",../dhd_2019/TEI/MAYR_Eva_Visualisierung_zwischen_Pluralismus_und_Fragmentier.xml__5
2972,Visualisierung zwischen Pluralismus und Fragmentierung: Zur Integration von multiplen Perspektiven auf kulturelle Sammlungen,"Windhager, F., Federico, P., Schreder, G., Glinka, K., Dörk, M., Miksch, S., & Mayr, E. (2018). Visualization of Cultural Heritage Collection Data: State of the Art and Future Challenges. IEEE Transactions on Visualization and Computer Graphics . DOI: 10.1109/TVCG.2018.2830759",../dhd_2019/TEI/MAYR_Eva_Visualisierung_zwischen_Pluralismus_und_Fragmentier.xml__6
2973,Visualisierung zwischen Pluralismus und Fragmentierung: Zur Integration von multiplen Perspektiven auf kulturelle Sammlungen,"Windhager, F., Salisu, S., Schreder, G., & Mayr, E. (2018). Orchestrating Overviews: A Synoptic Approach to the Visualization of Cultural Collections. Open Library of Humanities , 4 (2). DOI: http://doi.org/10.16995/olh.276",../dhd_2019/TEI/MAYR_Eva_Visualisierung_zwischen_Pluralismus_und_Fragmentier.xml__7
2974,Mapping the Moralized Geography of 'Paradise Lost': Prototypenbildung am Beispiel einer geo-kritischen Erschließung von Miltons Werk,"Bodenhamer, David J. (2016): “Making the Invisible Visible: Place, Spatial Stories and Deep Maps”, in: Cooper, David / Donaldson, Christopher / Murrieta-Flores, Patricia (eds.): Literary Mapping in the Digital Age . London / New York: Routledge 207-220.",../dhd_2019/TEI/SCHAEBEN_Marcel_Mapping_the_Moralized_Geography_of__Paradise.xml__0
2975,Mapping the Moralized Geography of 'Paradise Lost': Prototypenbildung am Beispiel einer geo-kritischen Erschließung von Miltons Werk,"Cooper, David / Gregory, Ian N. (2011): “Mapping the English Lake District: A Literary GIS”, in: Transactions of the Institute of British Geographers 36 (1): 89-108.",../dhd_2019/TEI/SCHAEBEN_Marcel_Mapping_the_Moralized_Geography_of__Paradise.xml__1
2976,Mapping the Moralized Geography of 'Paradise Lost': Prototypenbildung am Beispiel einer geo-kritischen Erschließung von Miltons Werk,"Galey, Alan / Ruecker, Stan (2010): “How a Prototype Argues”, in: Literary and Linguistic Computing 25 (4): 405-24.",../dhd_2019/TEI/SCHAEBEN_Marcel_Mapping_the_Moralized_Geography_of__Paradise.xml__2
2977,Mapping the Moralized Geography of 'Paradise Lost': Prototypenbildung am Beispiel einer geo-kritischen Erschließung von Miltons Werk,"Hess-Lüttich, Ernest W. B . (2017): „Spatial Turn: On the Concept of Space in Cultural Geography and Literary Theory“, in: Meta-Carto-Semiotics 5 (1): 27-37 http://ojs.meta-carto-semiotics.org/index.php/mcs/article/view/21 [letzter Zugriff 15. Oktober 2018].",../dhd_2019/TEI/SCHAEBEN_Marcel_Mapping_the_Moralized_Geography_of__Paradise.xml__3
2978,Mapping the Moralized Geography of 'Paradise Lost': Prototypenbildung am Beispiel einer geo-kritischen Erschließung von Miltons Werk,"Piatti, Barbara (2016): “Mapping Fiction: The Theories, Tools and Potentials of Literary Cartography”, in: Cooper, David / Donaldson, Christopher / Murrieta-Flores, Patricia (eds.): Literary Mapping in the Digital Age . London / New York: Routledge 106-119.",../dhd_2019/TEI/SCHAEBEN_Marcel_Mapping_the_Moralized_Geography_of__Paradise.xml__4
2979,Jadescheibe oder Kreis – Reflexion über manuelle und automatisierte Erkennung von Schriftzeichen der vorspanischen Mayakultur,"Bogacz, Bartosz / Gertz, Michael / Mara, Hubert (2015): ""Character Retrieval of Vectorized Cuneiform Script"", in: 13th IAPR International Conference on Document Analysis and Recognition (ICDAR2015) https://www.researchgate.net/publication/281781820_Character_Retrieval_of_Vectorized_Cuneiform_Script [letzter Zugriff 28. September 2018].",../dhd_2019/TEI/PRAGER_Christian_Jadescheibe_oder_Kreis___Reflexion__ber_man.xml__0
2980,Jadescheibe oder Kreis – Reflexion über manuelle und automatisierte Erkennung von Schriftzeichen der vorspanischen Mayakultur,"Bogacz, Bartosz / Feldmann, Felix / Prager, Christian / Mara, Hubert (2018): ""Visualizing Networks of Maya Glyphs by Clustering Subglyphs"", in: Sablatnig, Robert et al. (eds): Eurographics Workshop on Graphics and Cultural Heritage. Geneva: The Eurographics Association 105-111 http://doi.org/10.2312/gch.20181346 [letzter Zugriff 12. Januar 2019].",../dhd_2019/TEI/PRAGER_Christian_Jadescheibe_oder_Kreis___Reflexion__ber_man.xml__1
2981,Jadescheibe oder Kreis – Reflexion über manuelle und automatisierte Erkennung von Schriftzeichen der vorspanischen Mayakultur,"Bogacz, Bartosz / Klingmann, Maximilian / Mara, Hubert (2017): ""Automatic Transliteration of Cuneiform from Parallel Lines with Sparse Data"", in: 14th IAPR International Conference on Document Analysis and Recognition (ICDAR2017) https://www.researchgate.net/publication/321491564_Automating_Transliteration_of_Cuneiform_from_Parallel_Lines_with_Sparse_Data [letzter Zugriff 28. September 2018].",../dhd_2019/TEI/PRAGER_Christian_Jadescheibe_oder_Kreis___Reflexion__ber_man.xml__2
2982,Jadescheibe oder Kreis – Reflexion über manuelle und automatisierte Erkennung von Schriftzeichen der vorspanischen Mayakultur,"Chiarcos, Christian / Pagé-Perron, Émile / Khait, Ilya / Schenk Niko / Reckling, Lucas (2018): ""Towards a Linked Open Data Edition of Sumerian Corpora"", in: Calzolari, Nicoletta et al.: Proceedings of the Eleventh International Conference on Language Resources and Evaluation, LREC 2018, Miyazaki, Japan, May 7-12, 2018. Paris: European Language Resources Association 2437-2444. http://www.lrec-conf.org/proceedings/lrec2018/pdf/862.pdf [letzter Zugriff 28. September 2018].",../dhd_2019/TEI/PRAGER_Christian_Jadescheibe_oder_Kreis___Reflexion__ber_man.xml__3
2983,Jadescheibe oder Kreis – Reflexion über manuelle und automatisierte Erkennung von Schriftzeichen der vorspanischen Mayakultur,"Diehr, Franziska / Brodhun, Maximilian / Gronemeyer, Sven / Diederichs, Katja / Prager, Christian / Wagner, Elisabeth / Grube, Nikolai (2018) ""Ein digitaler Zeichenkatalog als Organisationssystem für die noch nicht entzifferte Schrift der Klassischen Maya"", in: Wartena, Christian et al. (eds): Knowledge Organization for Digital Humanities: Proceedings of the 15th Conference on Knowledge Organization WissOrg’17 of the German Chapter of the International Society for Knowledge Organization (ISKO) . Berlin: Freie Universität Berlin 37–43 doi: 10.17169/FUDOCS_document_000000028863 [letzter Zugriff 28. September 2018].",../dhd_2019/TEI/PRAGER_Christian_Jadescheibe_oder_Kreis___Reflexion__ber_man.xml__4
2984,Jadescheibe oder Kreis – Reflexion über manuelle und automatisierte Erkennung von Schriftzeichen der vorspanischen Mayakultur,"Feldmann, Felix / Bogacz, Bartosz / Prager, Christian / Mara, Hubert (2017): ""Histogram of Oriented Gradients for Maya Glyph Retrieval"", in: Schreck, Tobias et al. (eds): Eurographics Workshop on Graphics and Cultural Heritage . Geneva: The Eurographics Association 115–118 http://dx.doi.org/10.2312/gch.20171301 [letzter Zugriff 28. September 2018].",../dhd_2019/TEI/PRAGER_Christian_Jadescheibe_oder_Kreis___Reflexion__ber_man.xml__5
2985,Jadescheibe oder Kreis – Reflexion über manuelle und automatisierte Erkennung von Schriftzeichen der vorspanischen Mayakultur,"Knorozov, Yuri (1956): ""New Data on the Maya Written Language"", in: Journal de la Société des Américanistes 45: 209–217 https://www.persee.fr/doc/jsa_0037-9174_1956_num_45_1_961 [letzter Zugriff 28. September 2018].",../dhd_2019/TEI/PRAGER_Christian_Jadescheibe_oder_Kreis___Reflexion__ber_man.xml__6
2986,Jadescheibe oder Kreis – Reflexion über manuelle und automatisierte Erkennung von Schriftzeichen der vorspanischen Mayakultur,"O'Kane, Lawrence (1962): ""Computers Solve Mayan Writings; Soviet Mathematicians Use Devices for Translation Original Writing System Glossaries Developed Samples of Translations Expert Reserves Judgment"", in: The New York Times , 15 April http://query.nytimes.com/gst/abstract.html?res=9800EEDA143DE532A25756C1A9629C946391D6CF [letzter Zugriff 28. September 2018].",../dhd_2019/TEI/PRAGER_Christian_Jadescheibe_oder_Kreis___Reflexion__ber_man.xml__7
2987,Jadescheibe oder Kreis – Reflexion über manuelle und automatisierte Erkennung von Schriftzeichen der vorspanischen Mayakultur,"Rendón, Juan / Spescha, Amalia (1965) ""Nueva clasificación plástica de los glifos mayas"", in: Estudios de Cultura Maya 5: 189-252 http://dx.doi.org/10.19130/iifl.ecm.1965.5.668 [letzter Zugriff 28. September 2018].",../dhd_2019/TEI/PRAGER_Christian_Jadescheibe_oder_Kreis___Reflexion__ber_man.xml__8
2988,Jadescheibe oder Kreis – Reflexion über manuelle und automatisierte Erkennung von Schriftzeichen der vorspanischen Mayakultur,"Ringle, William M . / Thomas C. Smith-Stark (1996): A Concordance to the Inscriptions of Palenque, Chiapas, Mexico (= Middle American Research Institute Publication 62) New Orleans, LA: Middle American Research Institute, Tulane University.",../dhd_2019/TEI/PRAGER_Christian_Jadescheibe_oder_Kreis___Reflexion__ber_man.xml__9
2989,Jadescheibe oder Kreis – Reflexion über manuelle und automatisierte Erkennung von Schriftzeichen der vorspanischen Mayakultur,"Schellhas, Paul (1945): ""Die Entzifferung der Mayahieroglyphen: ein unlösbares Problem?"", in: Ethnos 10(1): 44–53 https://doi.org/10.1080/00141844.1945.9980637 [letzter Zugriff 28. September 2018].",../dhd_2019/TEI/PRAGER_Christian_Jadescheibe_oder_Kreis___Reflexion__ber_man.xml__10
2990,Jadescheibe oder Kreis – Reflexion über manuelle und automatisierte Erkennung von Schriftzeichen der vorspanischen Mayakultur,"Schlenther, Ursula (1964): ""Kritische Bemerkungen zur kybernetischen Entzifferung der Maya-Hieroglyphen (mit 10 Abbildungen und 3 Tabellen"", in: Ethnographisch-archäologische Zeitschrift 5(5): 111-139.",../dhd_2019/TEI/PRAGER_Christian_Jadescheibe_oder_Kreis___Reflexion__ber_man.xml__11
2991,Jadescheibe oder Kreis – Reflexion über manuelle und automatisierte Erkennung von Schriftzeichen der vorspanischen Mayakultur,"Sobolev, Sergei L'vovich (1961): ""Die vollständige Entzifferung der Maya-Handschriften durch mathematische Methoden"", in: Wissenschaftliche Zeitschrift der Humboldt Universität 10(4–5): XVII–XXI.",../dhd_2019/TEI/PRAGER_Christian_Jadescheibe_oder_Kreis___Reflexion__ber_man.xml__12
2992,Jadescheibe oder Kreis – Reflexion über manuelle und automatisierte Erkennung von Schriftzeichen der vorspanischen Mayakultur,"Zender, Marc (1999): Diacritical Marks and Underspelling in the Classic Maya Script: Implications for Decipherment . M.A. Thesis. Department of Archaeology, University of Calgary http://dx.doi.org/10.5072/PRISM/19313 [letzter Zugriff 28. September 2018].",../dhd_2019/TEI/PRAGER_Christian_Jadescheibe_oder_Kreis___Reflexion__ber_man.xml__13
2993,Technologienutzung im Kontext Digitaler Editionen – eine Landschaftsvermessung,"Barzen, J. / Blumtritt, J. / Breitenbücher, U. / Kronenwett, S. / Leymann, F. / Mathiak, B. / Neuefeind, C. (2018): ""SustainLife - Erhalt lebender, digitaler Systeme für die Geisteswissenschaften."" In: Book of Abstracts der 5. Jahrestagung der Digital Humanities im deutschsprachigen Raum (DHd 2018), Köln 26.2.–2.3.2018, S. 471–474. [letzter Zugriff 8.1.2019].",../dhd_2019/TEI/NEUEFEIND_Claes_Technologienutzung_im_Kontext_Digitaler_Edit.xml__0
2994,Technologienutzung im Kontext Digitaler Editionen – eine Landschaftsvermessung,"Binz, T. / Breitenbücher, U. / Haupt, F. / Kopp, O. / Leymann, F. / Nowak, A. / Wagner, S. (2013): “OpenTOSCA - A Runtime for TOSCA-based Cloud Applications“. In: ICSOC, 2013, S. 692–695.",../dhd_2019/TEI/NEUEFEIND_Claes_Technologienutzung_im_Kontext_Digitaler_Edit.xml__1
2995,Technologienutzung im Kontext Digitaler Editionen – eine Landschaftsvermessung,"Breitenbücher, U. / Barzen, J. / Falkenthal, M. / Leymann, F. (2017): ""Digitale Nachhaltigkeit in den Geisteswissenschaften durch TOSCA: Nutzung eines standardbasierten Open-Source Ökosystems"", in: DHd 2017: Digitale Nachhaltigkeit, S. 235–238. [letzter Zugriff 8.1.2019].",../dhd_2019/TEI/NEUEFEIND_Claes_Technologienutzung_im_Kontext_Digitaler_Edit.xml__2
2996,Technologienutzung im Kontext Digitaler Editionen – eine Landschaftsvermessung,"Neuefeind, C. / Harzenetter, L. / Schildkamp, P. / Breitenbücher, U. / Mathiak, B. / Barzen, J. / Leymann, F. (2018): ""The SustainLife Project – Living Systems in Digital Humanities"". In: Proceedings of the 12th Advanced Summer School on Service-Oriented Computing, 2018 (IBM Research Report RC25681), S.101-112.",../dhd_2019/TEI/NEUEFEIND_Claes_Technologienutzung_im_Kontext_Digitaler_Edit.xml__3
2997,Technologienutzung im Kontext Digitaler Editionen – eine Landschaftsvermessung,OASIS (2013): „Topology and Orchestration Specification for Cloud Applications Version 1.0“. 25 November 2013. OASIS Standard. . [letzter Zugriff 8.1.2019],../dhd_2019/TEI/NEUEFEIND_Claes_Technologienutzung_im_Kontext_Digitaler_Edit.xml__4
2998,Technologienutzung im Kontext Digitaler Editionen – eine Landschaftsvermessung,"OASIS (2016): „TOSCA Simple Profile in YAML, Version 1.0“. Edited by Derek Palma, Matt Rutkowski, and Thomas Spatzier. 21 December 2016. OASIS Standard. . [letzter Zugriff 8.1.2019]",../dhd_2019/TEI/NEUEFEIND_Claes_Technologienutzung_im_Kontext_Digitaler_Edit.xml__5
2999,Technologienutzung im Kontext Digitaler Editionen – eine Landschaftsvermessung,OASIS (2018): „Darwin Information Typing Architecture (DITA) Version 1.3 Errata 02“. Edited by Robert D. Anderson and Kristen James Eberlein. 19 June 2018. OASIS Approved Errata. . [letzter Zugriff 8.1.2019].,../dhd_2019/TEI/NEUEFEIND_Claes_Technologienutzung_im_Kontext_Digitaler_Edit.xml__6
3000,Technologienutzung im Kontext Digitaler Editionen – eine Landschaftsvermessung,"Parnas, D. L. (1994): ”Software Aging“. In: Proceedings of the 16th International Conference on Software Engineering (ICSE 1994). IEEE, Mai 1994, S. 279–287.",../dhd_2019/TEI/NEUEFEIND_Claes_Technologienutzung_im_Kontext_Digitaler_Edit.xml__7
3001,Technologienutzung im Kontext Digitaler Editionen – eine Landschaftsvermessung,"Sahle, P. und Kronenwett, S. (2013): ”Jenseits der Daten: Überlegungen zu Datenzentren für die Geisteswissenschaften am Beispiel des Kölner ’Data Center for the Humanities’“. In: LIBREAS. Library Ideas 23, S. 76–96.",../dhd_2019/TEI/NEUEFEIND_Claes_Technologienutzung_im_Kontext_Digitaler_Edit.xml__8
3002,Technologienutzung im Kontext Digitaler Editionen – eine Landschaftsvermessung,"TEI Consortium, eds. (2018): “TEI P5: Guidelines for Electronic Text Encoding and Interchange.” Version 3.4.0 vom 23.7.2018. [letzter Zugriff 8.1.2019].",../dhd_2019/TEI/NEUEFEIND_Claes_Technologienutzung_im_Kontext_Digitaler_Edit.xml__9
3003,„Medialization follows function!“ Multimodaler Hypertext als Publikationsmedium (nicht nur) für die Geschichtswissenschaft,The Alliance for Networking Visual Culture: Scalar https://scalar.me/anvc/scalar/ [letzter Zugriff 29. Dezember 2018].,../dhd_2019/TEI/WACHTER_Christian__Medialization_follows_function___Multimod.xml__0
3004,„Medialization follows function!“ Multimodaler Hypertext als Publikationsmedium (nicht nur) für die Geschichtswissenschaft,"Crivellari, Fabio / Kirchmann, Kay / Sandl, Marcus / Schlögl, Rudolf (2004): ""Einleitung. Die Medialität der Geschichte und die Historizität der Medien"", in: Crivellari, Fabio / Kirchmann, Kay / Sandl, Marcus / Schlögl, Rudolf (eds.): Die Medien der Geschichte. Historizität und Medialität in interdisziplinärer Perspektive (= Historische Kulturwissenschaft 4). Konstanz: UVK Verlagsgesellschaft 9-45.",../dhd_2019/TEI/WACHTER_Christian__Medialization_follows_function___Multimod.xml__1
3005,„Medialization follows function!“ Multimodaler Hypertext als Publikationsmedium (nicht nur) für die Geschichtswissenschaft,"Große, Franziska (2011): Bild-Linguistik. Grundbegriffe und Methoden der linguistischen Bildanalyse in Text- und Diskursumgebungen (= Germanistische Arbeiten zu Sprache und Kulturgeschichte 50). Frankfurt a.M. / Berlin / Bern / Brüssel / New York / Oxford / Wien: Peter Lang.",../dhd_2019/TEI/WACHTER_Christian__Medialization_follows_function___Multimod.xml__2
3006,„Medialization follows function!“ Multimodaler Hypertext als Publikationsmedium (nicht nur) für die Geschichtswissenschaft,"Haas, Stefan (2004): ""Designing Knowledge. Theoretische und pragmatische Perspektiven der medialen Bedingungen der Erkenntnisformulierung und ‑vermittlung in den Kultur‑ und Sozialwissenschaften"", in: Crivellari, Fabio / Kirchmann, Kay / Sandl, Marcus / Schlögl, Rudolf (eds.): Die Medien der Geschichte. Historizität und Medialität in interdisziplinärer Perspektive (= Historische Kulturwissenschaft 4). Konstanz: UVK Verlagsgesellschaft 211-236.",../dhd_2019/TEI/WACHTER_Christian__Medialization_follows_function___Multimod.xml__3
3007,„Medialization follows function!“ Multimodaler Hypertext als Publikationsmedium (nicht nur) für die Geschichtswissenschaft,"Haas, Stefan (2006): ""Vom Schreiben in Bildern. Visualität, Narrativität und digitale Medien in den historischen Wissenschaften"", in: zeitenblicke 5, vol. 3: http://www.zeitenblicke.de/2006/3/Haas*index_html [letzter Zugriff 5. November 2013].",../dhd_2019/TEI/WACHTER_Christian__Medialization_follows_function___Multimod.xml__4
3008,„Medialization follows function!“ Multimodaler Hypertext als Publikationsmedium (nicht nur) für die Geschichtswissenschaft,"Krameritsch, Jakob (2007): Geschichte(n) im Netzwerk. Hypertext und dessen Potenziale für die Produktion, Repräsentation und Rezeption der historischen Erzählung. Münster / München: Waxmann.",../dhd_2019/TEI/WACHTER_Christian__Medialization_follows_function___Multimod.xml__5
3009,„Medialization follows function!“ Multimodaler Hypertext als Publikationsmedium (nicht nur) für die Geschichtswissenschaft,"Krameritsch, Jakob (2009): ""Die fünf Typen des historischen Erzählens – im Zeitalter digitaler Medien"", in: Zeithistorische Forschungen / Studies in Contemporary History 6, vol. 3: 413-432.",../dhd_2019/TEI/WACHTER_Christian__Medialization_follows_function___Multimod.xml__6
3010,„Medialization follows function!“ Multimodaler Hypertext als Publikationsmedium (nicht nur) für die Geschichtswissenschaft,"Kress, Gunther / van Leeuwen, Theo (2001): Multimodal Discourse. The Modes and Media of Contemporary Communication. London / New York: Arnold / Oxford University Press.",../dhd_2019/TEI/WACHTER_Christian__Medialization_follows_function___Multimod.xml__7
3011,„Medialization follows function!“ Multimodaler Hypertext als Publikationsmedium (nicht nur) für die Geschichtswissenschaft,"Krippendorff, Klaus (2006): The Semantic Turn. A New Foundation for Design. Boca Raton / London / New York: Taylor & Francis.",../dhd_2019/TEI/WACHTER_Christian__Medialization_follows_function___Multimod.xml__8
3012,„Medialization follows function!“ Multimodaler Hypertext als Publikationsmedium (nicht nur) für die Geschichtswissenschaft,"Rüsen, Jörn (2013): Historik. Theorie der Geschichtswissenschaft. Köln / Weimar / Wien: Böhlau.",../dhd_2019/TEI/WACHTER_Christian__Medialization_follows_function___Multimod.xml__9
3013,„Medialization follows function!“ Multimodaler Hypertext als Publikationsmedium (nicht nur) für die Geschichtswissenschaft,"Schnell, Ralf (2000): Medienästhetik. Zu Geschichte und Theorie audiovisueller Wahrnehmungsformen. Stuttgart: J.B. Metzler.",../dhd_2019/TEI/WACHTER_Christian__Medialization_follows_function___Multimod.xml__10
3014,„Medialization follows function!“ Multimodaler Hypertext als Publikationsmedium (nicht nur) für die Geschichtswissenschaft,"Schnell, Ralf (2001): ""Medienästhetik"", in: Schanze, Helmut (ed.): Handbuch der Mediengeschichte. Stuttgart: Kröner 72-95.",../dhd_2019/TEI/WACHTER_Christian__Medialization_follows_function___Multimod.xml__11
3015,„Medialization follows function!“ Multimodaler Hypertext als Publikationsmedium (nicht nur) für die Geschichtswissenschaft,"Staley, David J. (2014): Computers, Visualization, and History. How New Technology Will Transform Our Understanding of the Past. Armonk / London: M.E. Sharpe.",../dhd_2019/TEI/WACHTER_Christian__Medialization_follows_function___Multimod.xml__12
3016,„Medialization follows function!“ Multimodaler Hypertext als Publikationsmedium (nicht nur) für die Geschichtswissenschaft,"Stöckl, Hartmut (2011): ""Sprache-Bild-Texte lesen. Bausteine zur Methodik einer Grundkompetenz"", in: Diekmannshenke, Hajo / Klemm, Michael / Stöckl, Hartmut (eds.): Bildlinguistik. Theorien – Methoden – Fallbeispiele (= Philologische Studien und Quellen 228). Berlin: Erich Schmidt Verlag 45-70.",../dhd_2019/TEI/WACHTER_Christian__Medialization_follows_function___Multimod.xml__13
3017,„Medialization follows function!“ Multimodaler Hypertext als Publikationsmedium (nicht nur) für die Geschichtswissenschaft,"Stopka, Katja (2018): ""Geschichte und Literatur"", in: Busse, Laura / Enderle, Wilfried / Hohls, Rüdiger / Meyer, Thomas / Prellwitz, Jens / Schuhmann, Annette (eds.): Clio-Guide. Ein Handbuch zu digitalen Ressourcen für die Geschichtswissenschaften (= Historisches Forum 23 / Veröffentlichungen von Clio-online 2). Berlin: Clio-online und Humboldt-Universität zu Berlin E.5-1-E.5-19.",../dhd_2019/TEI/WACHTER_Christian__Medialization_follows_function___Multimod.xml__14
3018,„Medialization follows function!“ Multimodaler Hypertext als Publikationsmedium (nicht nur) für die Geschichtswissenschaft,"Storrer, Angelika (2000): ""Was ist 'hyper' am Hypertext?"", in: Kallmeyer, Werner (ed.): Sprache und neue Medien (= Institut für deutsche Sprache. Jahrbuch 1999). Berlin: De Gruyter 222-249.",../dhd_2019/TEI/WACHTER_Christian__Medialization_follows_function___Multimod.xml__15
3019,„Medialization follows function!“ Multimodaler Hypertext als Publikationsmedium (nicht nur) für die Geschichtswissenschaft,"Storrer, Angelika (2004): ""Kohärenz in Hypertexten"", in: Zeitschrift für germanistische Linguistik 31, vol. 2: 274-292.",../dhd_2019/TEI/WACHTER_Christian__Medialization_follows_function___Multimod.xml__16
3020,„Medialization follows function!“ Multimodaler Hypertext als Publikationsmedium (nicht nur) für die Geschichtswissenschaft,"Sullivan, Louis H. (1896): ""The Tall Office Building Artistically Considered"", in: Lippincott’s Magazine 57: 403-409.",../dhd_2019/TEI/WACHTER_Christian__Medialization_follows_function___Multimod.xml__17
3021,„Medialization follows function!“ Multimodaler Hypertext als Publikationsmedium (nicht nur) für die Geschichtswissenschaft,"Weber, Stefan (2010): ""Konstruktivistische Medientheorien"", in: Weber, Stefan (ed.): Theorien der Medien. Von der Kulturkritik bis zum Konstruktivismus (= UTB 2424). Konstanz: UVK Verlagsgesellschaft 170-188.",../dhd_2019/TEI/WACHTER_Christian__Medialization_follows_function___Multimod.xml__18
3022,„Medialization follows function!“ Multimodaler Hypertext als Publikationsmedium (nicht nur) für die Geschichtswissenschaft,"Winko, Simone (2005): ""Hyper – Text – Literatur. Digitale Literatur als Herausforderung an die Literaturwissenschaft"", in: Segeberg, Harro / Winko, Simone (eds.): Digitalität und Literalität. Zur Zukunft der Literatur. München: W. Fink 137-157.",../dhd_2019/TEI/WACHTER_Christian__Medialization_follows_function___Multimod.xml__19
3023,„Medialization follows function!“ Multimodaler Hypertext als Publikationsmedium (nicht nur) für die Geschichtswissenschaft,"Winko, Simone (2008): ""Lost in hypertext? Autorkonzepte und neue Medien"", in: Jannidis, Fotis / Lauer, Gerhard / Martinez, Matias / Winko, Simone (eds.): Rückkehr des Autors. Zur Erneuerung eines umstrittenen Begriffs (= Studien und Texte zur Sozialgeschichte der Literatur 71). Tübingen: Max Niemeyer Verlag 511-533.",../dhd_2019/TEI/WACHTER_Christian__Medialization_follows_function___Multimod.xml__20
3024,„Medialization follows function!“ Multimodaler Hypertext als Publikationsmedium (nicht nur) für die Geschichtswissenschaft,"Zitterbarth, Walter (1991): ""Der Erlanger Konstruktivismus in seiner Beziehung zum konstruktiven Realismus"", in: Peschl, Markus F. (ed.): Formen des Konstruktivismus in der Diskussion. Materialien zu den ""Acht Vorlesungen über den Konstruktiven Realismus"" (= Cognitive Science 2). Wien: Wiener Universitätsverlag 73-87.",../dhd_2019/TEI/WACHTER_Christian__Medialization_follows_function___Multimod.xml__21
3025,"Digital Humanities “from Scratch” 
                     Herausforderungen der DH-Koordination zwischen Querschnittsaufgaben und “one-(wo)man-show”","Anne, Kirk M. , et al. (2017): Building Capacity for Digital Humanities: A Framework for Institutional Planning, ECAR working group paper. Louisville, CO: ECAR, [zuletzt geprüft 27.09.2018].",../dhd_2019/TEI/ROEDER_Torsten_Digital_Humanities__from_Scratch_.xml__0
3026,"Digital Humanities “from Scratch” 
                     Herausforderungen der DH-Koordination zwischen Querschnittsaufgaben und “one-(wo)man-show”","Boyles, Christina et al. (2018): Precarious Labour in the Digital Humanities. Panel, ADHO DH2018, Mexico DF, [zuletzt geprüft 27.09.2018].",../dhd_2019/TEI/ROEDER_Torsten_Digital_Humanities__from_Scratch_.xml__1
3027,"Digital Humanities “from Scratch” 
                     Herausforderungen der DH-Koordination zwischen Querschnittsaufgaben und “one-(wo)man-show”","Edmond, Jennifer (2016): “Collaboration and Infrastructure”, in: Schreibman, Susan et al. (eds.): A New Companion to Digital Humanities, 2nd Edition, Malden, MA: Wiley-Blackwell 54-65.",../dhd_2019/TEI/ROEDER_Torsten_Digital_Humanities__from_Scratch_.xml__2
3028,"Digital Humanities “from Scratch” 
                     Herausforderungen der DH-Koordination zwischen Querschnittsaufgaben und “one-(wo)man-show”","Freistat, Neil (2012): “The function of digital humanities centers at the present time”, in: Gold, Matthew K. (ed.): Debates in the Digital Humanities, [zuletzt geprüft 27.09.2018].",../dhd_2019/TEI/ROEDER_Torsten_Digital_Humanities__from_Scratch_.xml__3
3029,"Digital Humanities “from Scratch” 
                     Herausforderungen der DH-Koordination zwischen Querschnittsaufgaben und “one-(wo)man-show”","Griffin, Gabriele / Hayler, Matt Steven (2018): “Collaboration in Digital Humanities Research – Persisting Silences”, in: Digital Humanities Quarterly 12(1), [zuletzt geprüft 27.09.2018].",../dhd_2019/TEI/ROEDER_Torsten_Digital_Humanities__from_Scratch_.xml__4
